type,object id,property id,condition,function,replace,default,min,max,remappable,iterable
color id,obj_id.trigger.COLOR,prop_id.trigger.color.CHANNEL,,,,,1,999,FALSE,FALSE
color id,obj_id.trigger.COLOR,prop_id.trigger.color.COPY_ID,,,,,1,999,FALSE,FALSE
color id,obj_id.trigger.shader.GRAY_SCALE,prop_id.trigger.shader.GRAY_SCALE_TINT_CHANNEL,,,,,1,999,TRUE,FALSE
color id,obj_id.trigger.shader.LENS_CIRCLE,prop_id.trigger.shader.LENS_CIRCLE_TINT_CHANNEL,,,,,1,999,TRUE,FALSE
color id,obj_id.trigger.shader.RADIAL_BLUR,prop_id.trigger.shader.RADIAL_BLUR_REF_CHANNEL,,,,,1,999,TRUE,FALSE
color id,obj_id.trigger.shader.MOTION_BLUR,prop_id.trigger.shader.MOTION_BLUR_REF_CHANNEL,,,,,1,999,TRUE,FALSE
color id,,prop_id.COLOR_1,,,,"lambda x: COLOR_1_DEFAULT.get(x,0)",1,999,FALSE,FALSE
color id,,prop_id.COLOR_2,,,,"lambda x: COLOR_2_DEFAULT.get(x,0)",1,999,FALSE,FALSE
color id,obj_id.trigger.PULSE,prop_id.trigger.pulse.COPY_ID,,,,,1,999,FALSE,FALSE
color id,obj_id.trigger.PULSE,prop_id.trigger.pulse.TARGET_ID,"lambda x: x.get(prop_id.trigger.pulse.TARGET_TYPE,0) == 0",,,,1,999,TRUE,FALSE
color id,obj_id.trigger.area.TINT,prop_id.trigger.effect.TINT_CHANNEL,,,,,1,999,FALSE,FALSE
color id,obj_id.trigger.enter.TINT,prop_id.trigger.effect.TINT_CHANNEL,,,,,1,999,FALSE,FALSE
color id,obj_id.LEVEL_START,prop_id.level.COLORS,,lambda x: x.unique_values(lambda i: i.channels),"lambda x, kvm: x.apply(lambda i: i.remap(kvm))",,1,999,FALSE,TRUE
group id,obj_id.trigger.MOVE,prop_id.trigger.move.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.MOVE,prop_id.trigger.move.TARGET_POS,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.MOVE,prop_id.trigger.move.TARGET_CENTER_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ALPHA,prop_id.trigger.alpha.GROUP_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.TOGGLE,prop_id.trigger.toggle.GROUP_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.TOGGLE_BLOCK,prop_id.trigger.toggle_block.GROUP_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.orb.TOGGLE,prop_id.trigger.toggle_block.GROUP_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ON_DEATH,prop_id.trigger.on_death.GROUP_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.SPAWN,prop_id.trigger.spawn.GROUP_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.TELEPORT,prop_id.trigger.teleport.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.SONG,prop_id.trigger.song.GROUP_ID_1,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.SONG,prop_id.trigger.song.GROUP_ID_2,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.SONG_EDIT,prop_id.trigger.song.GROUP_ID_1,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.SONG_EDIT,prop_id.trigger.song.GROUP_ID_2,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.SFX,prop_id.trigger.sfx.GROUP_ID_1,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.SFX,prop_id.trigger.sfx.GROUP_ID_2,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.SFX,prop_id.trigger.sfx.GROUP,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.SFX_EDIT,prop_id.trigger.sfx.GROUP_ID_1,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.SFX_EDIT,prop_id.trigger.sfx.GROUP_ID_2,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.SFX_EDIT,prop_id.trigger.sfx.GROUP,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ROTATE,prop_id.trigger.rotate.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ROTATE,prop_id.trigger.rotate.ROTATE_TARGET,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ROTATE,prop_id.trigger.rotate.AIM_TARGET,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ROTATE,prop_id.trigger.rotate.MIN_X_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ROTATE,prop_id.trigger.rotate.MIN_Y_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ROTATE,prop_id.trigger.rotate.MAX_X_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ROTATE,prop_id.trigger.rotate.MAX_Y_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.FOLLOW,prop_id.trigger.follow.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.FOLLOW,prop_id.trigger.follow.FOLLOW_TARGET,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ANIMATE,prop_id.trigger.animate.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.TOUCH,prop_id.trigger.touch.GROUP_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.COUNT,prop_id.trigger.count.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.INSTANT_COUNT,prop_id.trigger.instant_count.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.FOLLOW_PLAYER_Y,prop_id.trigger.follow_player_y.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.COLLISION,prop_id.trigger.collision.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.RANDOM,prop_id.trigger.random.TRUE_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.RANDOM,prop_id.trigger.random.FALSE_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.END_WALL,prop_id.trigger.end_wall.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.CAMERA_EDGE,prop_id.trigger.camera_edge.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.CHECKPOINT,prop_id.trigger.checkpoint.SPAWN_ID,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.CHECKPOINT,prop_id.trigger.checkpoint.TARGET_POS,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.CHECKPOINT,prop_id.trigger.checkpoint.RESPAWN_ID,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.SCALE,prop_id.trigger.scale.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.SCALE,prop_id.trigger.scale.CENTER_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ADV_FOLLOW,prop_id.trigger.adv_follow.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ADV_FOLLOW,prop_id.trigger.adv_follow.FOLLOW_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ADV_FOLLOW,prop_id.trigger.adv_follow.MAX_RANGE_REF,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ADV_FOLLOW,prop_id.trigger.adv_follow.START_SPEED_REF,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ADV_FOLLOW,prop_id.trigger.adv_follow.START_DIR_REF,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.KEYFRAME,prop_id.trigger.keyframe.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.KEYFRAME,prop_id.trigger.keyframe.SPAWN_ID,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.ANIMATE_KEYFRAME,prop_id.trigger.animate_keyframe.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ANIMATE_KEYFRAME,prop_id.trigger.animate_keyframe.PARENT_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ANIMATE_KEYFRAME,prop_id.trigger.animate_keyframe.ANIMATION_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.END,prop_id.trigger.end.SPAWN_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.END,prop_id.trigger.end.TARGET_POS,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.EVENT,prop_id.trigger.event.SPAWN_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.SPAWN_PARTICLE,prop_id.trigger.spawn_particle.PARTICLE_GROUP,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.SPAWN_PARTICLE,prop_id.trigger.spawn_particle.POSITION_GROUP,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.INSTANT_COLLISION,prop_id.trigger.instant_collision.TRUE_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.INSTANT_COLLISION,prop_id.trigger.instant_collision.FALSE_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.UI,prop_id.trigger.ui.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.UI,prop_id.trigger.ui.UI_TARGET,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.TIME,prop_id.trigger.time.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.TIME_EVENT,prop_id.trigger.time_event.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.RESET,prop_id.trigger.reset.GROUP_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.OBJECT_CONTROL,prop_id.trigger.object_control.TARGET_ID,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.LINK_VISIBLE,prop_id.trigger.link_visible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.ITEM_COMPARE,prop_id.trigger.item_compare.TRUE_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.ITEM_COMPARE,prop_id.trigger.item_compare.FALSE_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.STATE_BLOCK,prop_id.trigger.state_block.STATE_ON,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.STATE_BLOCK,prop_id.trigger.state_block.STATE_OFF,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.STATIC_CAMERA,prop_id.trigger.static_camera.TARGET_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.GRADIENT,prop_id.trigger.gradient.U,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.GRADIENT,prop_id.trigger.gradient.D,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.GRADIENT,prop_id.trigger.gradient.L,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.GRADIENT,prop_id.trigger.gradient.R,,,,,1,9999,FALSE,FALSE
group id,obj_id.trigger.shader.SHOCKWAVE,prop_id.trigger.shader.SHOCKWAVE_CENTER_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.shader.SHOCKLINE,prop_id.trigger.shader.SHOCKLINE_CENTER_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.shader.LENS_CIRCLE,prop_id.trigger.shader.LENS_CIRCLE_CENTER_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.shader.RADIAL_BLUR,prop_id.trigger.shader.RADIAL_BLUR_CENTER_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.shader.MOTION_BLUR,prop_id.trigger.shader.MOTION_BLUR_CENTER_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.shader.BULGE,prop_id.trigger.shader.BULGE_CENTER_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.shader.PINCH,prop_id.trigger.shader.PINCH_CENTER_ID,,,,,1,9999,TRUE,FALSE
group id,,prop_id.GROUPS,,,"lambda x, kvm: x.remap(kvm)",,1,9999,FALSE,TRUE
group id,,prop_id.PARENT_GROUPS,,,"lambda x, kvm: x.remap(kvm)",,1,9999,FALSE,TRUE
group id,obj_id.trigger.PULSE,prop_id.trigger.pulse.TARGET_ID,"lambda x: x.get(prop_id.trigger.pulse.TARGET_TYPE,0) == 1",,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.STOP,prop_id.trigger.stop.TARGET_ID,"lambda x: x.get(prop_id.trigger.stop.USE_CONTROL_ID,0)== 0",,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.SEQUENCE,prop_id.trigger.sequence.SEQUENCE,,lambda x: x.keys(),"lambda x, kvm: x.apply(lambda i: i.remap(key_map=kvm))",,1,9999,FALSE,TRUE
group id,obj_id.trigger.ADV_RANDOM,prop_id.trigger.adv_random.TARGETS,,lambda x: x.keys(),"lambda x, kvm: x.apply(lambda i: i.remap(key_map=kvm))",,1,9999,FALSE,TRUE
group id,obj_id.trigger.EDIT_ADV_FOLLOW,prop_id.trigger.edit_adv_follow.TARGET_ID,"lambda x: x.get(prop_id.trigger.edit_adv_follow.USE_CONTROL_ID,0) == 0",,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.EDIT_ADV_FOLLOW,prop_id.trigger.edit_adv_follow.SPEED_REF,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.EDIT_ADV_FOLLOW,prop_id.trigger.edit_adv_follow.DIR_REF,,,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.RETARGET_ADV_FOLLOW,prop_id.trigger.edit_adv_follow.TARGET_ID,"lambda x: x.get(prop_id.trigger.edit_adv_follow.USE_CONTROL_ID,0) == 0",,,,1,9999,TRUE,FALSE
group id,obj_id.trigger.RETARGET_ADV_FOLLOW,prop_id.trigger.edit_adv_follow.FOLLOW_ID,,,,,1,9999,TRUE,FALSE
group id,obj_id.collectible.USER_COIN,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,obj_id.collectible.USER_COIN,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,obj_id.collectible.KEY,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,obj_id.collectible.KEY,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,1587,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,1587,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,1589,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,1589,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,1598,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,1598,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,obj_id.collectible.SMALL_COIN,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,obj_id.collectible.SMALL_COIN,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,3601,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,3601,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4401,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4401,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4402,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4402,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4403,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4403,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4404,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4404,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4405,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4405,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4406,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4406,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4407,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4407,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4408,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4408,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4409,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4409,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4410,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4410,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4411,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4411,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4412,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4412,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4413,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4413,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4414,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4414,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4415,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4415,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4416,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4416,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4417,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4417,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4418,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4418,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4419,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4419,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4420,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4420,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4421,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4421,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4422,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4422,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4423,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4423,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4424,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4424,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4425,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4425,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4426,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4426,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4427,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4427,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4428,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4428,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4429,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4429,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4430,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4430,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4431,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4431,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4432,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4432,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4433,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4433,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4434,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4434,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4435,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4435,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4436,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4436,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4437,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4437,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4438,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4438,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4439,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4439,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4440,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4440,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4441,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4441,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4442,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4442,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4443,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4443,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4444,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4444,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4445,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4445,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4446,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4446,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4447,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4447,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4448,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4448,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4449,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4449,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4450,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4450,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4451,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4451,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4452,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4452,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4453,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4453,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4454,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4454,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4455,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4455,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4456,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4456,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4457,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4457,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4458,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4458,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4459,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4459,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4460,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4460,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4461,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4461,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4462,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4462,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4463,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4463,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4464,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4464,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4465,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4465,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4466,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
group id,4466,prop_id.trigger.collectible.PARTICLE   ,,,,,1,9999,FALSE,FALSE
group id,4467,prop_id.trigger.collectible.GROUP_ID,,,,,1,9999,FALSE,FALSE
